dt,Vitesse,Orientation,batterie
1520.88,50,22.0597,0
1520.98,50,10.5229,0
1521.08,50,9.26803,0
1521.18,50,26.1894,0
1521.28,50,41.6273,0
1521.38,50,52.9658,0
1521.48,50,66.5906,0
1521.58,50,59.7131,0
1521.68,50,42.3688,0
1521.78,50,26.762,0
1521.88,50,17.8358,0
1521.98,50,6.82772,0
1522.08,50,19.5691,0
1522.18,50,36.3455,0
1522.28,50,51.5319,0
1522.38,50,62.1727,0
1522.48,50,66.2171,0
1522.58,50,49.8137,0
1522.68,50,34.1084,0
1522.78,50,21.6084,0
1522.88,50,8.26888,0
1522.98,50,12.8245,0
1523.08,50,30.1495,0
1523.18,50,45.6052,0
1523.28,50,54.855,0
1523.38,50,67.1981,0
1523.48,50,56.1143,0
1523.58,50,39.0538,0
1523.68,50,23.5274,0
1523.78,50,13.6886,0
1523.88,50,7.03472,0
1523.97,50,22.5996,0
1524.07,50,38.6492,0
1524.17,50,52.2283,0
1524.27,50,64.8348,0
1524.37,50,62.8678,0
1524.47,50,45.6479,0
1524.57,50,30.3005,0
1524.67,50,20.239,0
1524.77,50,7.00171,0
1524.87,50,16.2533,0
1524.97,50,33.5074,0
1525.07,50,49.1674,0
1525.17,50,58.3762,0
1525.27,50,67.2939,0
1525.37,50,52.8852,0
1525.47,50,36.4901,0
1525.57,50,22.0178,0
1525.67,50,10.3316,0
1525.77,50,9.52838,0
1525.87,50,26.5072,0
1525.97,50,41.9166,0
1526.07,50,53.069,0
1526.17,50,66.6864,0
1526.27,50,59.4619,0
1526.37,50,42.1222,0
1526.47,50,26.4972,0
1526.57,50,17.5712,0
1526.67,50,6.81707,0
1526.77,50,19.8067,0
1526.87,50,36.5324,0
1526.97,50,51.6416,0
1527.07,50,62.4208,0
1527.17,50,66.025,0
1527.27,50,49.518,0
1527.37,50,33.8636,0
1527.47,50,21.5472,0
1527.57,50,8.12607,0
1527.67,50,13.073,0
1527.77,50,30.4065,0
1527.87,50,45.8876,0
1527.97,50,55.0487,0
1528.07,50,67.2064,0
1528.17,50,55.8447,0
1528.27,50,38.8247,0
1528.37,50,23.3377,0
1528.47,50,13.3787,0
1528.57,50,7.12372,0
1528.67,50,22.8455,0
1528.77,50,38.8387,0
1528.87,50,52.2547,0
1528.97,50,64.9985,0
1529.07,50,62.6007,0
1529.17,50,45.3569,0
1529.27,50,30.0012,0
1529.37,50,20.095,0
1529.47,50,6.96908,0
1529.57,50,16.5265,0
1529.67,50,33.7569,0
1529.77,50,49.4077,0
1529.87,50,58.6997,0
1529.97,50,67.2821,0
1530.07,50,52.6686,0
1530.17,50,36.328,0
1530.27,50,21.9829,0
1530.37,50,10.1465,0
1530.47,50,9.79414,0
1530.57,50,26.8244,0
1530.67,50,42.2103,0
1530.77,50,53.1783,0
1530.87,50,66.7732,0
1530.97,50,59.2081,0
1531.07,50,41.8754,0
1531.17,50,26.2351,0
1531.27,50,17.2956,0
1531.37,50,6.80656,0
1531.47,50,20.0391,0
1531.57,50,36.7132,0
1531.67,50,51.7385,0
1531.77,50,62.6583,0
1531.87,50,65.8183,0
1531.97,50,49.2161,0
1532.07,50,33.6102,0
1532.17,50,21.4792,0
1532.27,50,7.98914,0
1532.37,50,13.3202,0
1532.47,50,30.66,0
1532.57,50,46.1671,0
1532.67,50,55.2531,0
1532.77,50,67.2143,0
1532.87,50,55.5791,0
1532.97,50,38.602,0
1533.07,50,23.1598,0
1533.17,50,13.0769,0
1533.27,50,7.22927,0
1533.37,50,23.0996,0
1533.47,50,39.0364,0
1533.57,50,52.2849,0
1533.67,50,65.16,0
1533.77,50,62.3369,0
1533.87,50,45.0721,0
1533.97,50,29.704,0
1534.07,50,19.9448,0
1534.17,50,6.94309,0
1534.27,50,16.8016,0
1534.37,50,34.0055,0
1534.47,50,49.6426,0
1534.57,50,59.0258,0
1534.67,50,67.2618,0
1534.77,50,52.4506,0
1534.87,50,36.1648,0
1534.97,50,21.9534,0
1535.07,50,9.96676,0
1535.17,50,10.0637,0
1535.27,50,27.14,0
1535.37,50,42.5074,0
1535.47,50,53.2935,0
1535.57,50,66.8507,0
1535.67,50,58.9513,0
1535.77,50,41.628,0
1535.87,50,25.9759,0
1535.97,50,17.0096,0
1536.07,50,6.79685,0
1536.17,50,20.2668,0
1536.27,50,36.8886,0
1536.37,50,51.823,0
1536.47,50,62.8856,0
1536.57,50,65.5984,0
1536.67,50,48.9089,0
1536.77,50,33.3486,0
1536.87,50,21.4042,0
1536.97,50,7.85883,0
1537.07,50,13.5667,0
1537.17,50,30.911,0
1537.27,50,46.4436,0
1537.37,50,55.4686,0
1537.47,50,67.2224,0
1537.57,50,55.3183,0
1537.67,50,38.3859,0
1537.77,50,22.9944,0
1537.87,50,12.7842,0
1537.97,50,7.35182,0
1538.07,50,23.362,0
1538.17,50,39.2427,0
1538.27,50,52.3197,0
1538.37,50,65.3193,0
1538.47,50,62.0765,0
1538.57,50,44.7936,0
1538.67,50,29.4092,0
1538.77,50,19.788,0
1538.87,50,6.92276,0
1538.97,50,17.0778,0
1539.07,50,34.2523,0
1539.17,50,49.8711,0
1539.27,50,59.3525,0
1539.37,50,67.2315,0
1539.47,50,52.2297,0
1539.57,50,35.9992,0
1539.67,50,21.9278,0
1539.77,50,9.79146,0
1539.87,50,10.3355,0
1539.97,50,27.4527,0
1540.07,50,42.807,0
1540.17,50,53.4143,0
1540.27,50,66.919,0
1540.37,50,58.6913,0
1540.47,50,41.38,0
1540.57,50,25.7195,0
1540.67,50,16.7139,0
1540.77,50,6.78879,0
1540.87,50,20.4904,0
1540.97,50,37.0593,0
1541.07,50,51.8959,0
1541.17,50,63.1032,0
1541.27,50,65.3666,0
1541.37,50,48.5974,0
1541.47,50,33.0793,0
1541.57,50,21.3223,0
1541.67,50,7.73583,0
1541.77,50,13.8133,0
1541.87,50,31.1599,0
1541.97,50,46.7174,0
1542.07,50,55.6956,0
1542.17,50,67.2311,0
1542.27,50,55.0626,0
1542.37,50,38.1769,0
1542.47,50,22.8419,0
1542.57,50,12.5015,0
1542.67,50,7.49148,0
1542.77,50,23.6329,0
1542.87,50,39.4581,0
1542.97,50,52.36,0
1543.07,50,65.4758,0
1543.17,50,61.8195,0
1543.27,50,44.5211,0
1543.37,50,29.1173,0
1543.47,50,19.6237,0
1543.57,50,6.90701,0
1543.67,50,17.3542,0
1543.77,50,34.4964,0
1543.87,50,50.0922,0
1543.97,50,59.6782,0
1544.07,50,67.1895,0
1544.17,50,52.0048,0
1544.27,50,35.8299,0
1544.37,50,21.9045,0
1544.47,50,9.61978,0
1544.57,50,10.608,0
1544.67,50,27.7615,0
1544.77,50,43.1079,0
1544.87,50,53.5405,0
1544.97,50,66.9781,0
1545.07,50,58.4279,0
1545.17,50,41.1312,0
1545.27,50,25.4662,0
1545.37,50,16.4096,0
1545.47,50,6.78337,0
1545.57,50,20.7107,0
1545.67,50,37.2263,0
1545.77,50,51.958,0
1545.87,50,63.3118,0
1545.97,50,65.1242,0
1546.07,50,48.2826,0
1546.17,50,32.8031,0
1546.27,50,21.2336,0
1546.37,50,7.62073,0
1546.47,50,14.0606,0
1546.57,50,31.4075,0
1546.67,50,46.9883,0
1546.77,50,55.9344,0
1546.87,50,67.2406,0
1546.97,50,54.8126,0
1547.07,50,37.975,0
1547.17,50,22.7025,0
1547.27,50,12.2293,0
1547.37,50,7.64804,0
1547.47,50,23.912,0
1547.57,50,39.6827,0
1547.67,50,52.4064,0
1547.77,50,65.6289,0
1547.87,50,61.5658,0
1547.97,50,44.2541,0
1548.07,50,28.8282,0
1548.17,50,19.4512,0
1548.27,50,6.89472,0
1548.37,50,17.6296,0
1548.47,50,34.7369,0
1548.57,50,50.3047,0
1548.67,50,60.0009,0
1548.77,50,67.1343,0
1548.87,50,51.7744,0
1548.97,50,35.6555,0
1549.07,50,21.8819,0
1549.17,50,9.45103,0
1549.27,50,10.88,0
1549.37,50,28.0655,0
1549.47,50,43.4093,0
1549.57,50,53.6721,0
1549.67,50,67.0285,0
1549.77,50,58.1611,0
1549.87,50,40.8817,0
1549.97,50,25.2164,0
1550.07,50,16.0978,0
1550.17,50,6.78175,0
1550.27,50,20.9286,0
1550.37,50,37.3904,0
1550.47,50,52.0103,0
1550.57,50,63.5122,0
1550.67,50,64.8728,0
1550.77,50,47.9658,0
1550.87,50,32.5205,0
1550.97,50,21.1383,0
1551.07,50,7.51401,0
1551.17,50,14.3093,0
1551.27,50,31.6544,0
1551.37,50,47.2565,0
1551.47,50,56.1848,0
1551.57,50,67.2507,0
1551.67,50,54.5681,0
1551.77,50,37.78,0
1551.87,50,22.5766,0
1551.97,50,11.9678,0
1552.07,50,7.82102,0
1552.17,50,24.199,0
1552.27,50,39.9165,0
1552.37,50,52.4592,0
1552.47,50,65.7778,0
1552.57,50,61.3147,0
1552.67,50,43.992,0
1552.77,50,28.5421,0
1552.87,50,19.2697,0
1552.97,50,6.88483,0
1553.07,50,17.903,0
1553.17,50,34.9727,0
1553.27,50,50.5076,0
1553.37,50,60.3188,0
1553.47,50,67.0647,0
1553.57,50,51.5377,0
1553.67,50,35.4749,0
1553.77,50,21.8584,0
1553.87,50,9.28471,0
1553.97,50,11.1503,0
1554.07,50,28.364,0
1554.17,50,43.7102,0
1554.27,50,53.8091,0
1554.37,50,67.0705,0
1554.47,50,57.8912,0
1554.57,50,40.6319,0
1554.67,50,24.9704,0
1554.77,50,15.7798,0
1554.87,50,6.78525,0
1554.97,50,21.1451,0
1555.07,50,37.5529,0
1555.17,50,52.054,0
1555.27,50,63.7052,0
1555.37,50,64.6139,0
1555.47,50,47.648,0
1555.57,50,32.2324,0
1555.67,50,21.0366,0
1555.77,50,7.41606,0
1555.87,50,14.56,0
1555.97,50,31.901,0
1556.07,50,47.522,0
1556.17,50,56.4468,0
1556.27,50,67.2613,0
1556.37,50,54.3292,0
1556.47,50,37.5917,0
1556.57,50,22.4638,0
1556.67,50,11.7172,0
1556.77,50,8.00966,0
1556.87,50,24.4931,0
1556.97,50,40.1593,0
1557.07,50,52.5187,0
1557.17,50,65.9219,0
1557.27,50,61.0658,0
1557.37,50,43.7342,0
1557.47,50,28.259,0
1557.57,50,19.0784,0
1557.67,50,6.87634,0
1557.77,50,18.1735,0
1557.87,50,35.2031,0
1557.97,50,50.6998,0
1558.07,50,60.6304,0
1558.17,50,66.9794,0
1558.27,50,51.2936,0
1558.37,50,35.2872,0
1558.47,50,21.8326,0
1558.57,50,9.12053,0
1558.67,50,11.418,0
1558.77,50,28.6565,0
1558.87,50,44.0099,0
1558.97,50,53.9517,0
1559.07,50,67.1048,0
1559.17,50,57.6185,0
1559.27,50,40.3823,0
1559.37,50,24.7289,0
1559.47,50,15.4571,0
1559.57,50,6.79531,0
1559.67,50,21.3615,0
1559.77,50,37.7149,0
1559.87,50,52.0904,0
1559.97,50,63.8916,0
1560.07,50,64.3493,0
1560.17,50,47.3305,0
1560.27,50,31.9396,0
1560.37,50,20.9286,0
1560.47,50,7.32716,0
1560.57,50,14.8132,0
1560.67,50,32.1477,0
1560.77,50,47.7847,0
1560.87,50,56.7199,0
1560.97,50,67.2719,0
1561.07,50,54.0956,0
1561.17,50,37.4095,0
1561.27,50,22.364,0
1561.37,50,11.4772,0
1561.47,50,8.213,0
1561.57,50,24.7937,0
1561.67,50,40.4107,0
1561.77,50,52.5852,0
1561.87,50,66.0603,0
1561.97,50,60.8184,0
1562.07,50,43.4799,0
1562.17,50,27.9789,0
1562.27,50,18.8766,0
1562.37,50,6.86842,0
1562.47,50,18.4401,0
1562.57,50,35.4274,0
1562.67,50,50.8805,0
1562.77,50,60.9342,0
1562.87,50,66.8778,0
1562.97,50,51.0415,0
1563.07,50,35.0915,0
1563.17,50,21.8034,0
1563.27,50,8.95842,0
1563.37,50,11.6826,0
1563.47,50,28.9427,0
1563.57,50,44.3076,0
1563.67,50,54.1004,0
1563.77,50,67.1323,0
1563.87,50,57.3437,0
1563.97,50,40.1334,0
1564.07,50,24.4927,0
1564.17,50,15.1315,0
1564.27,50,6.81347,0
1564.37,50,21.5791,0
1564.47,50,37.8777,0
1564.57,50,52.121,0
1564.67,50,64.0725,0
1564.77,50,64.0805,0
1564.86,50,47.0145,0
1564.96,50,31.6432,0
1565.06,50,20.8148,0
1565.16,50,7.24747,0
1565.26,50,15.0692,0
1565.36,50,32.395,0
1565.46,50,48.0447,0
1565.56,50,57.0035,0
1565.66,50,67.2819,0
1565.76,50,53.8669,0
1565.86,50,37.2329,0
1565.96,50,22.2766,0
1566.06,50,11.2476,0
1566.16,50,8.42991,0
1566.26,50,25.0998,0
1566.36,50,40.6704,0
1566.46,50,52.6585,0
1566.56,50,66.1922,0
1566.66,50,60.5718,0
1566.76,50,43.2284,0
1566.86,50,27.7017,0
1566.96,50,18.6637,0
1567.06,50,6.86041,0
1567.16,50,18.7021,0
1567.26,50,35.645,0
1567.36,50,51.049,0
1567.46,50,61.2291,0
1567.56,50,66.7593,0
1567.66,50,50.781,0
1567.76,50,34.8872,0
1567.86,50,21.7698,0
1567.96,50,8.79859,0
1568.06,50,11.9438,0
1568.16,50,29.2227,0
1568.26,50,44.603,0
1568.36,50,54.2556,0
1568.46,50,67.1538,0
1568.56,50,57.0677,0
1568.66,50,39.8861,0
1568.76,50,24.2626,0
1568.86,50,14.8047,0
1568.96,50,6.84133,0
1569.06,50,21.7992,0
1569.16,50,38.0426,0
1569.26,50,52.1473,0
1569.36,50,64.2488,0
1569.46,50,63.8091,0
1569.56,50,46.701,0
1569.66,50,31.3441,0
1569.76,50,20.6953,0
1569.86,50,7.17705,0
1569.96,50,15.3285,0
1570.06,50,32.6428,0
1570.16,50,48.3017,0
1570.26,50,57.297,0
1570.36,50,67.2904,0
1570.46,50,53.6424,0
1570.56,50,37.0611,0
1570.66,50,22.201,0
1570.76,50,11.0277,0
1570.86,50,8.6591,0
1570.96,50,25.4104,0
1571.06,50,40.9379,0
1571.16,50,52.7388,0
1571.26,50,66.317,0
1571.36,50,60.3253,0
1571.46,50,42.979,0
1571.56,50,27.4273,0
1571.66,50,18.4394,0
1571.76,50,6.85188,0
1571.86,50,18.959,0
1571.96,50,35.8557,0
1572.06,50,51.2045,0
1572.16,50,61.5142,0
1572.26,50,66.6236,0
1572.36,50,50.5121,0
1572.46,50,34.674,0
1572.56,50,21.7308,0
1572.66,50,8.64141,0
1572.76,50,12.2016,0
1572.86,50,29.4966,0
1572.96,50,44.8956,0
1573.06,50,54.418,0
1573.16,50,67.1705,0
1573.26,50,56.7913,0
1573.36,50,39.6413,0
1573.46,50,24.0397,0
1573.56,50,14.4786,0
1573.66,50,6.88048,0
1573.76,50,22.0231,0
1573.86,50,38.211,0
1573.96,50,52.171,0
1574.06,50,64.4212,0
1574.16,50,63.5366,0
1574.26,50,46.3912,0
1574.36,50,31.0434,0
1574.46,50,20.5704,0
1574.56,50,7.11578,0
1574.66,50,15.5911,0
1574.76,50,32.8915,0
1574.86,50,48.5557,0
1574.96,50,57.5994,0
1575.06,50,67.2965,0
1575.16,50,53.4215,0
1575.26,50,36.8934,0
1575.36,50,22.1365,0
1575.46,50,10.8171,0
1575.56,50,8.89916,0
1575.66,50,25.7244,0
1575.76,50,41.2126,0
1575.86,50,52.8259,0
1575.96,50,66.434,0
1576.06,50,60.0782,0
1576.16,50,42.7312,0
1576.26,50,27.1557,0
1576.36,50,18.2034,0
1576.46,50,6.84261,0
1576.56,50,19.2104,0
1576.66,50,36.0593,0
1576.76,50,51.347,0
1576.86,50,61.7889,0
1576.96,50,66.4709,0
1577.06,50,50.2348,0
1577.16,50,34.4515,0
1577.26,50,21.6859,0
1577.36,50,8.48747,0
1577.46,50,12.4561,0
1577.56,50,29.7648,0
1577.66,50,45.1854,0
1577.76,50,54.5885,0
1577.86,50,67.1835,0
1577.96,50,56.5156,0
1578.06,50,39.3999,0
1578.16,50,23.8251,0
1578.26,50,14.1551,0
1578.36,50,6.93243,0
1578.46,50,22.252,0
1578.56,50,38.3841,0
1578.66,50,52.1937,0
1578.76,50,64.5906,0
1578.86,50,63.2644,0
1578.96,50,46.086,0
1579.06,50,30.742,0
1579.16,50,20.4401,0
1579.26,50,7.06341,0
1579.36,50,15.8571,0
1579.46,50,33.1408,0
1579.56,50,48.8064,0
1579.66,50,57.9096,0
1579.76,50,67.2992,0
1579.86,50,53.2031,0
1579.96,50,36.7286,0
1580.06,50,22.082,0
1580.16,50,10.6148,0
1580.26,50,9.1486,0
1580.36,50,26.0409,0
1580.46,50,41.4938,0
1580.56,50,52.9197,0
1580.66,50,66.5427,0
1580.76,50,48.8727,0
1580.86,50,44.1425,0
1580.96,50,39.5707,0
1581.06,50,35.894,0
1581.16,50,38.3325,0
1581.26,50,41.2948,0
1581.36,50,44.8399,0
1581.46,50,48.752,0
1581.56,50,50.2066,0
1581.66,50,49.7934,0
1581.76,50,47.5714,0
1581.86,50,43.3613,0
1581.96,50,39.1331,0
1582.06,50,35.9628,0
1582.16,50,35.6992,0
1582.26,50,43.437,0
1582.36,50,65.7458,0
1582.46,50,107.237,0
1582.56,50,148.046,0
1582.66,50,185.653,0
1582.76,50,198.089,1
1582.86,0,198.089,1
1582.96,0,198.089,1
1583.06,0,198.089,1
1583.16,0,198.089,1
1583.26,0,198.089,1
1583.36,0,198.089,1
1583.46,0,198.089,1
1583.56,0,198.089,1
1583.66,0,198.089,1
1583.76,0,198.089,1
1583.86,0,198.089,1
1583.96,0,198.089,1
1584.06,0,198.089,1
1584.16,0,198.089,1
1584.26,0,198.089,1
1584.36,0,198.089,1
1584.46,0,198.089,1
1584.56,0,198.089,1
1584.66,0,198.089,1
1584.76,0,198.089,1
1584.86,0,198.089,1
1584.96,0,198.089,1
1585.06,0,198.089,1
1585.16,0,198.089,1
1585.26,0,198.089,1
1585.36,0,198.089,1
1585.46,0,198.089,1
1585.56,0,198.089,1
1585.66,0,198.089,1
1585.76,0,198.089,1
1585.86,0,198.089,1
1585.96,0,198.089,1
1586.06,0,198.089,1
1586.16,0,198.089,1
1586.26,0,198.089,1
1586.36,0,198.089,1
1586.46,0,198.089,1
1586.56,0,198.089,1
1586.66,0,198.089,1
1586.76,0,198.089,1
1586.86,0,198.089,1
1586.96,0,198.089,1
1587.06,0,198.089,1
1587.16,0,198.089,1
1587.26,0,198.089,1
1587.36,0,198.089,1
1587.46,0,198.089,1
1587.56,0,198.089,1
1587.66,0,198.089,1
1587.76,0,198.089,1
1587.86,0,198.089,1
1587.96,0,198.089,1
1588.06,0,198.089,1
1588.16,0,198.089,1
1588.26,0,198.089,1
1588.36,0,198.089,1
1588.46,0,198.089,1
1588.56,0,198.089,1
1588.66,0,198.089,1
1588.76,0,198.089,1
1588.86,0,198.089,1
1588.96,0,198.089,1
1589.06,0,198.089,1
1589.16,0,198.089,1
1589.26,0,198.089,1
1589.36,0,198.089,1
1589.46,0,198.089,1
1589.56,0,198.089,1
1589.66,0,198.089,1
1589.76,0,198.089,1
1589.86,0,198.089,1
1589.96,0,198.089,1
1590.06,0,198.089,1
1590.16,0,198.089,1
1590.26,0,198.089,1
1590.36,0,198.089,1
1590.46,0,198.089,1
1590.56,0,198.089,1
1590.66,0,198.089,1
1590.76,0,198.089,1
1590.86,0,198.089,1
1590.96,0,198.089,1
1591.06,0,198.089,1
1591.16,0,198.089,1
1591.26,0,198.089,1
1591.36,0,198.089,1
1591.46,0,198.089,1
1591.56,0,198.089,1
1591.66,0,198.089,1
1591.76,0,198.089,1
1591.86,0,198.089,1
1591.96,0,198.089,1
1592.06,0,198.089,1
1592.16,0,198.089,1
1592.26,0,198.089,1
1592.36,0,198.089,1
1592.46,0,198.089,1
1592.56,0,198.089,1
1592.66,0,198.089,1
1592.76,0,198.089,1
1592.86,0,198.089,1
1592.96,0,198.089,1
1593.06,0,198.089,1
1593.16,0,198.089,1
1593.26,0,198.089,1
1593.36,0,198.089,1
1593.46,0,198.089,1
1593.56,0,198.089,1
1593.66,0,198.089,1
1593.76,0,198.089,1
1593.86,0,198.089,1
1593.96,0,198.089,1
1594.06,0,198.089,1
1594.16,0,198.089,1
1594.26,0,198.089,1
1594.36,0,198.089,1
1594.46,0,198.089,1
1594.56,0,198.089,1
1594.66,0,198.089,1
1594.76,0,198.089,1
1594.86,0,198.089,1
1594.96,0,198.089,1
1595.06,0,198.089,1
1595.16,0,198.089,1
1595.26,0,198.089,1
1595.36,0,198.089,1
1595.46,0,198.089,1
1595.56,0,198.089,1
1595.66,0,198.089,1
1595.76,0,198.089,1
1595.86,0,198.089,1
1595.96,0,198.089,1
1596.06,0,198.089,1
1596.16,0,198.089,1
1596.26,0,198.089,1
1596.36,0,198.089,1
1596.46,0,198.089,1
1596.56,0,198.089,1
1596.66,0,198.089,1
1596.76,0,198.089,1
1596.86,0,198.089,1
1596.96,0,198.089,1
1597.06,0,198.089,1
1597.16,0,198.089,1
1597.26,0,198.089,1
1597.36,0,198.089,1
1597.46,0,198.089,1
1597.56,0,198.089,1
1597.66,0,198.089,1
1597.76,0,198.089,1
1597.86,0,198.089,1
1597.96,0,198.089,1
1598.06,0,198.089,1
1598.16,0,198.089,1
1598.26,0,198.089,1
1598.36,0,198.089,1
1598.46,0,198.089,1
1598.56,0,198.089,1
1598.66,0,198.089,1
1598.76,0,198.089,1
1598.86,0,198.089,1
1598.96,0,198.089,1
1599.06,0,198.089,1
1599.16,0,198.089,1
1599.26,0,198.089,1
1599.36,0,198.089,1
1599.46,0,198.089,1
1599.56,0,198.089,1
1599.66,0,198.089,1
1599.76,0,198.089,1
1599.86,0,198.089,1
1599.96,0,198.089,1
1600.06,0,198.089,1
1600.16,0,198.089,1
1600.26,0,198.089,1
1600.36,80,19.3109,0
1600.46,80,19.3109,0
1600.56,80,19.3112,0
1600.66,80,19.3117,0
1600.76,80,19.314,0
1600.86,80,19.3042,0
1600.96,80,19.3266,0
1601.06,80,19.3362,0
1601.16,80,19.3226,0
1601.26,80,19.2942,0
1601.36,80,19.2559,0
1601.46,80,19.2101,0
1601.56,80,19.1583,0
1601.66,80,19.1012,0
1601.76,80,19.0394,0
1601.86,80,18.9733,0
1601.96,80,18.9031,0
1602.06,80,18.8292,0
1602.16,80,18.7517,0
1602.26,80,18.6708,0
1602.36,80,18.5869,0
1602.46,80,18.5001,0
1602.56,80,18.4105,0
1602.66,80,18.3184,0
1602.76,80,18.224,0
1602.86,80,18.1274,0
1602.96,80,18.0287,0
1603.06,80,17.9281,0
1603.16,80,17.8258,0
1603.26,80,17.7219,0
1603.36,80,17.6166,0
1603.46,80,17.5098,0
1603.56,80,17.4018,0
1603.66,80,17.2927,0
1603.76,80,17.1825,0
1603.86,80,17.0714,0
1603.96,80,16.9594,0
1604.06,80,16.8467,0
1604.16,80,16.7333,0
1604.26,80,16.6193,0
1604.36,80,16.5048,0
1604.46,80,16.3899,0
1604.56,80,16.2745,0
1604.66,80,16.1588,0
1604.76,80,16.0428,0
1604.86,80,15.9267,0
1604.96,80,15.8103,0
1605.06,80,15.6939,0
1605.16,80,15.5773,0
1605.26,80,15.4608,0
1605.36,80,15.3443,0
1605.46,80,15.2278,0
1605.56,80,15.1114,0
1605.66,80,14.9951,0
1605.76,80,14.879,0
1605.85,80,14.7631,0
1605.95,80,14.6474,0
1606.05,80,14.5319,0
1606.15,80,14.4167,0
1606.25,80,14.3018,0
1606.35,80,14.1871,0
1606.45,80,14.0728,0
1606.55,80,13.9589,0
1606.65,80,13.8452,0
1606.75,80,13.732,0
1606.85,80,13.6192,0
1606.95,80,13.5067,0
1607.05,80,13.3946,0
1607.15,80,13.282,0
1607.25,80,13.1687,0
1607.35,80,13.0548,0
1607.45,80,12.9403,0
1607.55,80,12.8252,0
1607.65,80,12.7095,0
1607.75,80,12.5932,0
1607.85,80,12.4763,0
1607.95,80,12.3588,0
1608.05,80,12.2413,0
1608.15,80,12.1246,0
1608.25,80,12.0088,0
1608.35,80,11.8939,0
1608.45,80,11.7798,0
1608.55,80,11.6664,0
1608.65,80,11.5538,0
1608.75,80,11.4419,0
1608.85,80,11.3307,0
1608.95,80,11.2201,0
1609.05,80,11.1102,0
1609.15,80,11.001,0
1609.25,80,10.8924,0
1609.35,80,10.7845,0
1609.45,80,10.6771,0
1609.55,80,10.5703,0
1609.65,80,10.4642,0
1609.75,80,10.3585,0
1609.85,80,10.2535,0
1609.95,80,10.1489,0
1610.05,80,10.0449,0
1610.15,80,9.94143,0
1610.25,80,9.83842,0
1610.35,80,9.73588,0
1610.45,80,9.63381,0
1610.55,80,9.53219,0
1610.65,80,9.43101,0
1610.75,80,9.33024,0
1610.85,80,9.22987,0
1610.95,80,9.12989,0
1611.05,80,9.03029,0
1611.15,80,8.93104,0
1611.25,80,8.83213,0
1611.35,80,8.73355,0
1611.45,80,8.63528,0
1611.55,80,8.5373,0
1611.65,80,8.4396,0
1611.75,80,8.34216,0
1611.85,80,8.24496,0
1611.95,80,8.14799,0
1612.05,80,8.05123,0
1612.15,80,7.95466,0
1612.25,80,7.85826,0
1612.35,80,7.76202,0
1612.45,80,7.66591,0
1612.55,80,7.56992,0
1612.65,80,7.47403,0
1612.75,80,7.37821,0
1612.85,80,7.28245,0
1612.95,80,7.18672,0
1613.05,80,7.09101,0
1613.15,80,6.99529,0
1613.25,80,6.89954,0
1613.35,80,6.80373,0
1613.45,80,6.70784,0
1613.55,80,6.61185,0
1613.65,80,6.51573,0
1613.75,80,6.41946,0
1613.85,80,6.323,0
1613.95,80,6.22632,0
1614.05,80,6.1294,0
1614.15,80,6.03221,0
1614.25,80,5.93472,0
1614.35,80,5.83688,0
1614.45,80,5.73868,0
1614.55,80,5.64006,0
1614.65,80,5.54099,0
1614.75,80,5.44143,0
1614.85,80,5.34135,0
1614.95,80,5.24069,0
1615.05,80,5.1394,0
1615.15,80,5.03745,0
1615.25,80,4.93478,0
1615.35,80,4.83133,0
1615.45,80,4.72705,0
1615.55,80,4.62188,0
1615.65,80,4.51574,0
1615.75,80,4.40858,0
1615.85,80,4.30032,0
1615.95,80,4.19088,0
1616.05,80,4.08017,0
1616.15,80,3.96811,0
1616.25,80,3.8546,0
1616.35,80,3.73954,0
1616.45,80,3.6228,0
1616.55,80,3.50428,0
1616.65,80,3.38384,0
1616.75,80,3.26133,0
1616.85,80,3.13659,0
1616.95,80,3.00947,0
1617.05,80,2.87976,0
1617.15,80,2.74727,0
1617.25,80,2.61176,0
1617.35,80,2.47298,0
1617.45,80,2.33064,0
1617.55,80,2.18444,0
1617.65,80,2.03401,0
1617.75,80,1.87897,0
1617.85,80,1.71884,0
1617.95,80,1.55311,0
1618.05,80,1.3812,0
1618.15,80,1.20239,0
1618.25,80,1.0159,0
1618.35,80,0.820774,0
1618.45,80,0.615878,0
1618.55,80,0.399858,0
1618.65,80,0.171059,0
1618.75,80,-0.0725661,0
1618.85,80,-0.333595,0
1618.95,80,-0.615344,0
1619.05,80,-0.922187,0
1619.15,80,-1.26007,0
1619.25,80,-1.63742,0
1619.35,80,-2.06674,0
1619.45,80,-2.56794,0
1619.55,50,-3.17571,0
1619.65,50,-3.95928,0
1619.75,50,-5.09684,0
1619.85,50,-7.2437,0
1619.95,50,-17.6634,0
1620.05,80,96.5602,0
1620.15,80,104.257,0
1620.25,80,110.743,0
1620.35,80,111.208,0
1620.45,80,106.103,0
1620.55,80,110.398,0
1620.65,80,105.187,0
1620.75,80,101.41,0
1620.85,80,103.661,0
1620.95,80,103.418,0
1621.05,80,108.612,0
1621.15,80,116.011,0
1621.25,80,121.901,0
1621.35,80,129.821,0
1621.45,50,134.841,0
1621.55,50,134.149,0
1621.65,50,129.532,0
1621.75,50,104.87,0
1621.85,50,52.4372,0
1621.95,50,-3.08504,0
1622.05,50,-43.0335,0
1622.15,50,-50.6357,0
1622.25,50,-65.4448,0
1622.35,50,257.324,0
